author,title,translation,label
TVR,"Kelemen Hunor: Cam aceştia sunt banii pe care îi putem cheltui, astfel încât nici salariile, nici pensiile, nici investiţiile să nu aibă de suferit. Dan Barna: Nimeni nu e mulțumit de buget, dar e un buget de responsabilitate","""În ceea ce priveşte investiţiile, investiţiile mari, în domeniile esenţiale - infrastructură, economie, atragerea investitorilor -, sunt asigurate în 2021 şi din PNRR sunt convins că multe domenii vor avea finanţarea necesară, fiindcă este nevoie de o creştere economică. Atât se poate în 2021, fiindcă de la 10% să cobori la 7,1% este un efort. Cam aceştia sunt banii pe care îi putem distribui, cheltui în 2021, astfel încât nici salariile, nici pensiile, dar nici investiţiile să nu fie oprite sau să aibă de suferit. Dacă s-ar fi putut mai mult, s-ar fi făcut mai mult"", a adăugat vicepremierul Kelemen Hunor, citat de Agerpres.El a adăugat că proiectul de buget ""nu este un proiect finalizat sută la sută"". ""Lucrurile stau bine şi sunt convins că în acest an putem dezvolta România"", a apreciat vicepremierul.În privinţa sporurilor, Kelemen Hunor a precizat că acestea rămân în acest an în interiorul venitului lunar, arătând că nu este de acord cu sporul de calculator.""În anul 2021, aceste sporuri rămân în interiorul salariului, în interiorul venitului lunar. Vom face în 2021 o analiză a tuturor sporurilor şi o modificare a legii salarizării urmează să fie făcută. Până când nu vedem şi nu discutăm în guvern, în coaliţie, mai mult nu pot să vă spun. Dar există un spor de risc când lucrezi la calculator. Nu cred că este un spor care trebuie păstrat în continuare, pentru că toată lumea lucrează la calculator. În secolul XXI, să spui că este un risc să lucrezi la calculator, atunci aruncă şi telefonul mobil la gunoi şi să nu mai deschizi calculatorul. Deci, nu se poate. Nu cred că există un astfel de risc şi trebuie un astfel de spor. Am spus un singur spor, dar, sigur, analiza urmează să o facem în cursul anului 2021. În 2021, aşa cum am promis, salariile nu vor fi mai mici, veniturile nu vor fi mai mici în sectorul bugetar, vor fi exact la nivelul anului 2020, luna decembrie"", a explicat acesta.Vicepremierul a mai precizat că s-a discutat în coaliţie - urmează şi în Parlament - despre scoaterea voucherelor de vacanţă pentru 2021, pentru ţinerea sub control a deficitului bugetar.""Este o singură măsură care înseamnă peste un 1,7 miliarde de lei. În acest moment, voucherele din 2020 şi o parte din 2019 pot fi folosite în 2021 - şi am spus doar o singură măsură prin care putem reduce cheltuielile. Vor fi şi restructurări în administraţia centrală, vor fi măsuri pe parcursul anului, dar ceea ce vom discuta astăzi în şedinţa de guvern veţi afla detaliile după"", a mai declarat Kelemen Hunor.",1
TVR,"PSD a depus moțiunea simplă împotriva ministrului Sănătății, Vlad Voiculescu. Alexandru Rafila: Practic, am asistat la 50 de zile de ministeriat fără măsuri, doar cu o campanie de imagine personală","Luni va fi dezbătută moțiunea și miercuri va fi dat votul în plenul Camerei Deputaților, a precizat Ionuț Gheorghe pentru Telejurnal 14.00.",1
TVR,Membrii Guvernului s-au vaccinat cu a doua doză de ser împotriva COVID-19,"Premierul Florin Cîţu a primit a doua doză de vaccin împotriva COVID-19, sâmbăta trecută, tot la centrul de la Spitalul Universitar de Urgenţă Militar Central ""Dr. Carol Davila"".",1
TVR,Turcan: Suntem la un minim istoric în ceea ce priveşte numărul de dosare de pensii restante la recalculare,"În ceea ce priveşte pensiile internaţionale, Raluca Turcan spune că 1.700 de dosare restante de acest fel au fost rezolvate doar în ultimele trei săptămâni. Astfel, numărul celor care rămân de soluţionat este de circa 3.700, de la o restanţă de 5.400 la momentul preluării mandatului.",1
TVR,Pensiile nu cresc anul acesta. PSD acuză Guvernul de minciună,"Președintele PNL, Ludovic Orban: ""Pensiile vor crește de la data de 1 ianuarie 2022. La baza creșterii punctului de pensie stă formula care a existat în Legea 263, și anume compensarea în proporție de 100% a pierderii puterii de cumpărare, ca urmare a inflației, și de asemenea, creșterea punctului de pensie cu 50% din creșterea salariului mediu brut pe economie"".",1
TVR,"Florin Cîţu, în vizită de lucru la Bruxelles, în perioada 11-12 februarie. Premierul are întâlniri cu preşedinţii Consiliului European, Comisiei Europene şi Parlamentului European","De asemenea, prim-ministrul Florin Cîțu are programate întâlniri oficiale cu comisarul european pentru transport, Adina Vălean, și cu secretarul general adjunct al NATO, Mircea Geoană.",1
TVR,"Orban: Negocierile privind funcțiile de prefect, validate în Biroul Executiv al PNL","El a subliniat că prefecţii au obligaţia de a pune în practică programul de guvernare, arătând că în caz contrar va fi schimbat din funcţie.",1
TVR,Dispute pe finanțarea a 4 dintre cele mai importante spitale din București. Avertismentul managerilor unităților medicale,"Alexandru Ulici, managerul Spitalului ""Grigore Alexandrescu"", susține că administrarea din fonduri proprii este aproape imposibilă și cere sprijin financiar din partea primăriei de sector sau a primăriei generale.",1
TVR,Traian Berbeceanu: Voi rămâne prefect până în ultima zi de mandat,"El sublinia că în ""funcţii publice cu o responsabilitate mare"" trebuie ""să fie oameni competenţi, care au demonstrat că ştiu ce au de făcut şi e nevoie de multe ori şi de continuitate"".",1
TVR,Klaus Iohannis trimite la reexaminare majorarea punctului de pensie,Măsura majorării punctului de pensie a fost adoptată anul trecut în Parlament. PSD a propus atunci un amendment la legea de aprobare a unei ordonanțe de urgență prin care era rectificat bugetul asigurărilor sociale.,1
TVR,Guvernul a aprobat un proiect de abrogare a legii care interzicea vânzarea participaţiilor deţinute de stat la companii,Premierul a adăugat că proiectul de lege va fi trimis în Parlament spre adoptare.,1
TVR,Premierul Florin Cîţu a avut o întâlnire cu preşedintele Republicii Moldova Maia Sandu,"Preşedintele moldovean a menţionat tot pe reţeaua de socializare că a avut ""o scurtă întrevedere"" cu premierul Cîţu, în contextul unei vizite pe care o efectuează la Paris, precizând că subiectul principal al discuţiilor a fost legat de modul în care România poate ajuta Republica Moldova pentru a avea acces mai rapid la vaccinul anti-COVID.",1
TVR,MAE cere sistarea ''practicii abuzive'' a refuzului accesului românilor în Mexic. Însărcinatul cu afaceri al României  oferă asistenţă celor aflaţi în aeroportul din Cancun,"Aurescu a arătat că ""România consideră că deciziile de returnare nu au fost suficient de clar explicate şi comunicate fiecărui cetăţean român implicat sau autorităţilor române şi şi-a exprimat surprinderea faţă de lipsa oricăror semnale prealabile pe acest subiect, din partea autorităţilor mexicane, aşa cum este cutumiar în condiţiile bunelor relaţii existente în mod tradiţional între ţările noastre"".",1
TVR,Activitate suspendată pentru operatorii economici care nu respectă regulile sanitare - propunere a Comitetului Național pentru Situații de Urgență,"""Pentru că nu sunt respectate regulile, trebuie să schimbăm puțin regulile jocului (...) Am văzut că amenzile nu au niciun efect"", a completat premierul, răspunzând întrebărilor jurnaliștilor. În opinia sa, perioada determinată poate porni de la un minimum de două săptămâni.",1
TVR,Executivul va aproba astăzi un ajutor umanitar de urgenţă pentru Croaţia după cutremurul din decembrie,"""Se are în vedere aprobarea scoaterii din rezervele de stat a următoarelor produse: corturi, paturi, pături, saltele pat, saci de dormit, cearşafuri pat şi construcţii uşoare din elemente modulate. Transportul produselor se realizează cu mijloace de transport ale Ministerului Afacerilor Interne - Inspectoratul General pentru Situaţii de Urgenţă şi ale Administraţiei Naţionale a Rezervelor de Stat şi Probleme Speciale, pe ruta Bucureşti-Zagreb, în condiţiile legii"", se arată în nota de fundamentare a actului normativ.",1
TVR,Partidele de la guvernare și-au împărțit funcțiile de prefecți,"Celor de la USR-PLUS le revin 14 prefecturi: printre care București, Timiș, Bacău, Argeș, Galați.",1
TVR,"Traian Berbeceanu pleacă de la Prefectura Capitalei. ”Îmi doresc ca viitorul prefect, cel care va fi nominalizat de USR - Plus, să fie unul dedicat total cetățenilor”","Traian Berbeceanu a fost numit prefect al Capitalei printr-o Hotărâre de Guvern, în data de 22 octombrie 2020.",1
TVR,"Propunerile legislative ale PSD de modificare a Codului penal și a Codului de procedură penală, respinse în Senat","Comisiile juridică şi pentru constituţionalitate ale Senatului au adoptat, săptămâna trecută, într-o şedinţă comună, rapoarte de respingere propunerilor legislative de modificare a Codului penal şi Codului de procedură penală",1
TVR,"Două ordonanțe privind acordarea concediilor medicale și prelungirea termenului pentru șomaj tehnic, adoptate de Senat","OUG 209/2020 prevede, printre altele, că persoanele asigurate pentru care a fost instituită măsura izolării la domiciliu sau într-un un loc declarat beneficiază de concedii şi indemnizaţii de asigurări sociale de sănătate în baza certificatelor de concediu medical, acordate de către medicul de familie, ca urmare a documentelor eliberate de către direcţiile de sănătate publică, şi peste termenul de 30 de zile de la data intrării în vigoare a OUG 180/2020, având în vedere volumul de activitate al acestor instituţii.",1
TVR,"Bugetul pentru 2021 e prioritatea absolută, dar nu e gata","Liderii coaliției și-au propus, de asemenea, să corecteze în această sesiune parlamentară o serie de acte normative aprobate sau propuse în legislaturile trecute.",1
TVR,Senatul şi-a ales noul Birou permanent,"Grupul parlamentar al PSD are trei funcţii de vicepreşedinte al Senatului - Robert Cazanciuc, Leonard Azamfirei şi Radu Oprea, un secretar - Ion Mocioalcă şi un chestor - Siminica Mirea.",1
TVR,"Premierul Florin Cîțu: Mâine, împreună cu preşedintele Klaus Iohannis, vom lua decizia în privința școlilor",El a subliniat că prioritatea o reprezintă siguranţa în şcoli.,1
TVR,Senatul şi Camera Deputaţilor se întrunesc astăzi în prima sesiune ordinară,"Noul Parlament a fost constituit la sfârşitul anului trecut, în urma alegerilor care au avut loc în 6 decembrie.",1
TVR,"DOLIU LA PREFECTURA TIMIȘ: Subprefectul Elena Popa, infectată cu coronavirus, a decedat la spital","În ciuda eforturilor medicilor, Elena Popa a murit. Decesul a survenit în această dimineață.",1
TVR,"Vlad Voiculescu: Vom anunţa la sfârşitul săptămânii viitoare măsuri după ancheta de la ""Matei Balş""","Ministrul Sănătăţii a transmis condoleanţe familiilor victimelor incendiului de la ""Matei Balş"": ""Le urez celor care şi-au pierdut pe cei dragi multă tărie şi tuturor celorlalţi însănătoşire grabnică! Suntem alături de pacienţi şi de familiile celor internaţi la Institutul 'Matei Balş'. """,1
TVR,"Ministrul Sănătății anunță înfiinţarea unui fond naţional pentru siguranţa pacienţilor în spitale, după tragedia de la Institutul Matei Balș","Ministrul Sănătății a arătat  că a doua mare problemă este ""ruptura de informare între spitale şi pacienţi, respectiv şi aparţinătorii acestora"", indicând că se lucrează la un serviciu de informare la nivelul fiecărei unităţi medicale.",1
TVR,"Ministrul Muncii, Raluca Turcan: Corectarea legii salarizării ""neunitare"" din sistemul public este o prioritate. Plafon al sporurilor, sporuri în sumă fixă, reașezări în grila de salarizare, într-un proiect de lege","""De asemenea, proiectul va reajusta numărul de sporuri existent în momentul de faţă şi de asemenea cuantumul unor sporuri pe care noi le acordăm în momentul de faţă. Unele dintre ele într-un mod cât se poate de evident pot fi acordate în sumă fixă, nu procentual, raportat la salariul de bază. Şi de asemenea, în grila de salarizare vom reaşeza salariile de bază într-o ierarhie, aşa cum prevedea de fapt legea iniţială, dar care după aceea a fost distorsionată fie prin modificări legislative, prin care unii au sărit etape, fie prin decizii ale instanţelor care după aceea au obligat şi la majorări salariale şi şi mai mult decât atât şi la plăţi restante"", a adăugat Raluca Turcan, citată de Agerpres.",1
TVR,Transparency International: Corupţia afectează negativ răspunsul ţărilor la pandemie. România rămâne în continuare în top trei cele mai corupte ţări din UE,"""COVID-19 nu este doar o criză sanitară şi economică. Este o criză a corupţiei. Şi una pe care pentru moment nu reuşim să o gestionăm. Anul trecut a fost un test ca niciun altul până acum pentru guverne, iar acelea cu niveluri ridicate de corupţie au fost mai puţin capabile să facă faţă acestei provocări"", a declarat preşedintele TI, Delia Ferreira Rubio.",1
TVR,Guvernul a aprobat normele metodologice pentru noua amânare a plăţii ratelor. Condiţiile necesare pentru a face solicitările,"Condiţiile necesare pentru a putea solicita suspendarea plăţii obligaţiilor sunt următoarele: creditele au fost acordate până la data de 30 martie 2020 inclusiv, creditul nu a ajuns la scadenţă până la data solicitării formulate de debitor, nu a fost declarată scadenţa anticipată a creditelor până la data de 31 decembrie 2020 inclusiv şi debitorul nu înregistrează restanţe la data solicitării suspendării obligaţiei de plată.",1
TVR,Florin Cîţu: Pensiile de anul acesta vor fi mai mari decât anul trecut,"Întrebat dacă guvernanţii au stabilit, totuşi, un prag până la care va creşte punctul de pensie, premierul a explicat: ""Legislaţia în ceea ce priveşte pensiile o să fie modificată, pentru că sunt multe probleme acolo"".""Şi noi, ca o coaliţie guvernare, care am preluat guvernarea în acest an, avem un obiectiv foarte clar: pensiile să fie bazate pe contributivitate şi de aici pornim şi vom vedea care va fi forma finală, dar, repet, anul acesta, punctul de pensie este mai mare decât punctul de pensie în 2020"", a mai declarat Cîţu.",1
TVR,Statutul prefecților și al subprefecților a fost modificat. Reprezentanții guvernului în teritoriu devin demnitari,"Guvernul a aprobat astfel modificarea OUG 57/2019 privind Codul administrativ referitor la statutul prefectului şi subprefectului.""Actul normativ va clarifica statutul prefectului şi subprefectului ca fiind funcţii de demnitate publică atât corelativ cu poziţiile exprimate la nivel politic de Parlamentul României şi cu Strategia privind funcţia publică 2016-2020, cât şi corelativ cu necesitatea de clarificare a statului prefectului şi subprefectului identificată prin Programul de guvernare. Prefecţii şi subprefecţii îşi vor păstra calitatea de înalt funcţionar public pentru o perioadă de maxim 30 zile de la intrarea în vigoare a actului normativ. Prin aplicarea noii reglementări, ocuparea unor funcţii de demnitate publică de către prefect şi subprefect, situaţie în care aceştia pot fi membri ai unor partide politice, este în concordanţă cu rolul prefectului de reprezentant al Guvernului pe plan local, Guvernul fiind o autoritate publică care are structură politică"", se arată în nota de fundamentare a actului normativ.Potrivit modificărilor, se va înfiinţa şi funcţia de secretar de general al instituţiei prefectului, realizându-se ""o unitate de abordare"" cu modul de organizare şi de conducere a ministerelor, la nivelul cărora există funcţii de secretar general, înalţi funcţionari publici, subordonaţi unor funcţii de demnitate publică şi care au ca principală atribuţie asigurarea legăturii operative dintre ministru şi conducătorii compartimentelor din minister.""Înfiinţarea acestei funcţii reprezintă o garanţie suplimentară privind îndeplinirea imparţială a atribuţiilor prefectului, inclusiv în contextul în care acesta este demnitar. Acesta sprijină activitatea prefectului în exercitarea atribuţiilor prevăzute la art. 255 din Codul administrativ (controlul de legalitate) şi coordonează structura de specialitate prin care se realizează aceste atribuţii"", se explică în nota de fundamentare, citată de Agerpres.",1
