author,title,translation,label
Eftimie,Poliția a terminat de numărat voturile de la Sectorul 1: „Sunt peste 10!“,"Ancheta polițienească nu se poate desfășura mai departe din cauza lipsei de dotări a forțelor de ordine, situație care a mai fost sesizată de sindicatele polițiștilor conducerii MAI. Abacul instituției, destinat operațiilor complexe de numărare, este destul de învechit și într-o stare avansată de degradare, fiind nevoie de reparații capitale pentru a-l face din nou să funcționeze.În plus, procesul verbal de încheiere a anchetei nu a fost încă vizat de judecătoria sectorului 1 întrucât numele scrise acolo nu se potrivesc. „Sunt trecute mai multe voturi în dreptul doamnei Clătite Armand și mai puține în dreptul domnului Dan indescifrabil”, spune judecătorul de caz. „Niciuna din aceste persoane nu apare pe listele electorale”.",0
Calin,"Angajat de la Apele Române, dat afară pentru că n-avea sigla PNL ca wallpaper","Primul care s-a mobilizat a fost Petru Avram, directorul de la Prut-Bârlad pasionat de chelnerițe care se prezintă drept un animal politic – deși, să fim serioși, se vede clar că omul e tot timpul cu gândul la șaorma, nicidecum la o carieră politică. Acesta a demis un inginer cu peste 20 de ani de experiență, pe motiv că n-avea sigla PNL pusă ca wallpaper nici pe calculator, nici pe telefon.La scurt timp s-au activat și peneliștii care controlează filiala din Cluj a Apelor Române, care s-au dovedit chiar mai eficienți. Ei au dat afară absolut toți angajații care nu erau membri de partid, pe motiv că-n CNP-ul lor nu scrie și PNL. „E cât se poate de simplu, dacă nu ai carnet de membru PNL, fie ai un CNP care include PNL, fie va trebui să pleci“, a tunat liberalul din fruntea filialei de la Cluj.",0
TNR,"Costumul de tufiş cu care pândea Arafat românii fără mască, distrus de un câine pişăcios","„Mi-am dat seama prea târziu că ăla e un om, nu o tufă. Trăgeam de lesă, făceam eu ceva să nu facă pipi într-acolo”, se scuză stăpânul lui Dingo, nea Anton, 79 de ani. „Norocul meu că purtam mască.”Oamenii legii spun că vor proceda de urgenţă la spălarea pipilicului de câine din costumul de tufiş temperat-continental BZ-700, folosit, printre altele, de trupele NATO în Kosovo, dar şi de Sir David Attenborough în ultimul său documentar despre raţa manciuriană.",0
Calin,"Chelnerița de la Ape, demisă de Corpul de Control: „O angajăm la noi!“","Ba chiar a fost presată să se grăbească, că până la finalul zilei va trebui angajată la Corpul de Control. „Nu aveam cum s-o ratăm, e exact ce ne trebuie“, a lăudat-o șeful Corpului de Control. „Cunoaște din experiență cum se fac mânăriile în instituțiile statului, dar a fost și chelneriță, deci știe și să facă o cafea sau să desfacă o bere.“Singura emoție a celor din Corpul de Control este ca nu cumva chelnerița să le fie furată de șeful PNL, Ludovic Orban. „Umblă vorba pe holurile Guvernului c-o vrea angajată la biroul lui parlamentar, din motive evidente… Și la momentul actual încă e cel mai puternic om din PNL, deci probabil va avea câștig de cauză“, s-a plâns, sub protecția anonimatului, un important lider PNL.",0
Calin,O nouă anchetă Recorder: un fost chelner al lui Băsescu a ajuns primar la Cluj,"„Orașul ăsta parcă e blestemat“, oftează un clujean. „L-am avut primar 12 ani pe Funar, un nebun, iar acum suntem pricopsiți c-un chelner. Mi-e rușine că sunt clujean când văd cum votează concetățenii mei.“Mulți spun că fostul chelner n-are ce căuta la primărie. „Se laudă peste tot cu multiculturalismul orașului, cu istoria lui, dar nu e în stare să lege două cuvinte în maghiară. Din respect pentru istoria orașului și pentru maghiarii ai căror primar este ar fi trebui să încerce măcar să învețe limba. Dar ce să-i ceri unui chelner? N-ai cu cine“, spune un angajat al Primăriei.",0
Ionut,E oficial revoluție în Rusia. S-a strigat ”Puie Mutin”,"Analistul politic Decebal Popescu spune că există și un precedent, cu Victor Ponta.: ”Imediat ce românii au început să strige Puie Monta, ați văzut ce s-a întâmplat. Ca om politic, Ponta e pa. Putin poate să-și facă bagajele, e terminat”, explică excelența sa Decebal Popescu.”O, nu. Orice, dar nu Puie Mutin! Sunt terminat!”, ar fi exclamat Vladimir Putin, vizibil panicat de această întorsătură crudă a destinului. Fostul lider de la Moscova, ale cărui zile sunt numărate, va cere probabil azil politic într-o țară precum Moldova, care îl va primi cu brațele deschise.",0
Eftimie,"Iohannis explică: „Ce dacă m-am dus la schi? Unde era să mă duc, la plajă?”","Șeful statului a atras atenția că este o dovadă de iresponsabilitate să mergi la plajă în aceste zile, când temperaturile pot scădea și sub 0 grade Celsius. În aceste condiții acesta s-ar putea expune riscului unei răceli serioase, ceea ce ar face imposibile alte concedii în următoarele săptămâni.„Orice jurnalist sau om politic rațional ar înțelege că în această perioadă sunt recomandate sejururile la munte, unde te poți odihni după o coborâre de pe pantă la o cabană cu o cană de vin fiert în brațe, în fața unui șemineu. Seara se poate degusta o mâncare sănătoasă tradițională, pentru refacerea energiei, pentru ca a doua zi dimineață să fii fresh pe pârtie”, a declarat Iohannis.",0
Ionut,"Iohannis a convocat 2 miniștri la Cotroceni, să-i țină bara când bagă piept","Iohannis a precizat că miniștrii îl ajută la sală, mai precis îi țin bara atunci când vrea să împingă la piept sau când exersează tricepșii cu gantere de 45 kg. ”După 140 de repetări cu bara la 320 kg, la ultima chiar ai nevoie de ajutor s-o pui pe stand”, explică modest șeful statului.Uneori Iohannis cheamă chiar și trei miniștri, să-l ajute să-și regleze greutatea la helcometru sau ca să stea pe aparat când face repetările pentru picioare, că n-are destulă greutate pentru mușchii lui hiper lucrați. La un moment dat soția președintelui chiar s-a enervat puțin, pentru că l-a prins pe Klaus făcând genuflexiuni cu Raluca Turcan în spate. ",0
Calin,"Prima discuție a lui Biden cu Putin: „Alo, Merkel?“ „Nu, greșeală!“","„Eu l-am întrebat «Alo, Merkel?», iar el a răspuns prompt «Nu, greșeală». Sunt plăcut impresionat de sinceritatea lui, mai ales după câte lucruri negative am auzit despre el. Putea la fel de bine să spună «Da, Merkel aici» și să mă inducă în eroare, dar a fost corect și n-a făcut-o. Că n-aș fi avut cum să-mi dau seama prin telefon că vorbeam cu Putin și nu cu Merkel“, a povestit Joe Biden.Ba, mai mult, Putin ar fi avut această atitudine onestă de mai multe ori. „A fost sincer cu mine de foarte multe ori“, l-a lăudat Biden. „Că eu am tot sunat încontinuu vreo două ore, încercând să dau de Merkel. Și mi-a răspuns de fiecare dată cu elegantul «Nu, greșeală». Până probabil a primit un telefon important, că acum sună tot timpul ocupat când îl sun.“",0
Calin,"Mihai Chirica n-a stat mult mânjit cu iaurt, că l-au curățat rapid lingăii din PNL","Lingăii PNL au făcut o treabă atât de bună încât, s-a lăudat ulterior Mihai Chirica, nici măcar n-a fost nevoit să meargă cu costumul la curățat. Bonus, lingăii peneliști i-au oferit fostului pesedist și un serviciu de curățare pantofi. „Le-au dat un luciu cum n-am mai văzut în viața mea“, i-a lăudat Chirica.Liderul PNL Iași Costel Alexe s-a scuzat că n-a putut participa și el la operațiunea de lingere a lui Chirica, dar a avut motive serioase pentru absența sa. A fost prins cu treabă până peste cap la Consiliul Județean, c-a avut de angajat alte 8 rude în instituție – și pentru mulți a fost nevoit bietul de el să înființeze funcții noi ca să-i poată angaja, iar operațiunea asta a durat.",0
Ionut,Putin spune că-l va elibera pe Navalnîi imediat după ce returnează tezaurul României,"Rușii păreau că se țin de cuvânt. L-au chemat pe ambasadorul român ca să preia tezaurul dar l-au rugat să vină cu o pungă de acasă. DIn păcate i-au dat doar dinții de aur ai lui Brătianu, luați de niște soldați ruși care l-au dezgropat în 1945.După ce i-au spus că-l vor elibera după ce ne dau nouă tezaurul înapoi, Navalnîi a oftat de bucurie, apoi a cerut o sfoară, sub pretextul că vrea să se apuce de împletit, iar gardienii i-au dat-o, precizând că în Rusia deținuții au libertatea de a-și petrece timpul cum vor și hobbiurile de acest gen sunt încurajate.",0
Eftimie,Atacul cu iaurt asupra lui Mihai Chirica a fost revendicat de gruparea Danonino,"Anchetaorii au obținut mărturii de la matorii care au fost prezenți din care reieșea că o serie de persoane mascate au strigat „nino, nino, danonino” înainte să arunce peste primar cu iaurt. Acesta a fost stropit cum se cuvine pe față, pe obraz, pe buze, nas, sprâncene și pe gât.Primarul a fost vizibil afectat de întreaga afacere, retrăgându-se într-o încăpere a primăriei unde, conform apropriaților, n-a mai putut să fure aproape două ore încontinuu. „Îi tremura mâna când se gândea cum poate să semneze o decizie de primar să avanajeze un coleg din PNL. Spunea, «dacă acum îmi dau cu iaurt, cu ce altă substanță albă o să arunce pe mine de acum încolo?»”.",0
TNR,Zvonuri că Putin ar fi mort: „De o săptămână n-a mai căzut nimeni pe geam”,"„Să nu ne pripim. Faptul că nimeni n-a mai căzut accidental pe fereastră nu spune nimic. Poate că domnul Putin şi-a luat o binemeritată vacanţă, sau poate testează o otravă nouă, ale cărei efecte se văd doar în timp. Eu nu m-aş grăbi să-l critic, e posibil să fie viu, sănătos şi perfect capabil să… ştiţi voi, să cădem toţi din greşeală de la etajul 14 într-o clipită”, a declarat Huian Sukov, adjunctul vice-suplinitorului prim-aghiotantului preşedintelui rus.„Probabil vânează tigri, pilotează elicoptere, înoată cu focile, cu belugile, cu balubele, ştiţi voi, chestii serioase de preşedinte. Sau poate îşi reîmprospătează botoxul. Cert e că nu m-aş grăbi să mă apropii de geam”, confirmă un alt supus al liderului de la Kremlin.",0
Eftimie,"Dan Bittman, furios că nu l-a chemat nici Biden să cânte la inaugurare","„Sigur, când e să dăm miliarde de euro pe an pentru armament, să le cumpărăm – sanchi – pentru NATO imediat sărim cu banul. Dar când e să dea și ei un ban înapoi, o sută două de mii de euro să le cânte Holograf la inaugurare repede se fac că nu mai știu prefixul de România. Cât de chitros să fii să nu-ți permiți suma asta pe care și-o permite orice comună din România, bă Bidene. Du-te dracu”, a scris Dan Bittman pe pagina lui de Facebook.Artistul a fost grav afectat de pandemia de coronavirus care i-a redus drastic concertele și șușanele plătite de la buget prin toată țara. Acesta a opinat că era mai bine pe vremea lui Ceaușescu că atunci oricât de săraci erau românii, țara tot găsea bani să le plătească deplasări la festivaluri de muzică în Coreea de Nord să laude și regimul de-acolo.",0
TNR,11 lucruri despre învestirea noului președinte american,"Codurile nucleare vor fi dintr-o singură cifră, că Biden e senil și nu prea mai ține minte;Se confirmă! Biden susține că a găsit un sertar secret în Biroul Oval, cu 174 de peruci;",0
Eftimie,"Viorica Dăncilă, cotată cu șanse mai mari la Nobel decât Mircea Cărtărescu","„Am văzut ce scrie Mircea, ni s-au tot trimis manuscrise. Ne-am prins deja, știm ce ar putea fi Irina Binder dacă ar fi bugetară și ar fi finanțată excesiv de stat, alea-s scrierile lui Cărtărescu. Ne interesează un suflu nou în literatura română și părerile unui fost prim-ministru femeie într-o țară de cimpanzei sună extrem de fascinant. De la Jane Goodall încoace nu am mai auzit de ceva atât de intrigant”, a declarat Sven Svengunsson, președintele Academiei Suedeze de acordat premii Nobel.Experții literari spun că atracția ține și de politica Academiei Suedeze de a premia lucruri scrise de persoane care au o poveste de viață interesantă și unică în felul ei, iar o carte scrisă de o persoană cu deficiențe, dar o imensă ambiție, nu are cum să treacă pe sub radar.",0
Eftimie,"Orban, atac suburban la Rareș Bogdan: „Batistuța nu i se asortează cu poșeta”","„Înainte să vorbească să se uite mai bine la el cum arată, mi-ar fi rușine să ies așa din casă. Doamne, ce culori oribile și-a ales, păi siclamul nu se mai poartă fată din 2017, amețito, plus că nu se asortează deloc cu poșeta aia din piele de aligator. Parcă e o fufă de la Obor, de unde ți-ai luat hainele alea fă, sărăcie”, a declarat Ludovic Orban.Membrii PNL au fost șocați de virulența atacului și spun că nu se așteptau la asemenea lovitură sub centură. Raluca Turcan, singurul membru femeie al Guvernului și specialistă în operații estetice a comentat că „gusturile nu se discută” dar nu a luat o poziție clară și nu a vrut să spună clar dacă se potrivește sau nu batistuța cu geanta. Rareș Bogdan a ieșit abia pe la orele prânzului vizibil afectat, i se scursese rimelul, dar s-a abținut de la declarații și plâns.",0
